,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-02-07,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,790.0,815.0,790.0,810.0,966,778802.5,792.0,1515.0,675.0,2023-02-07T14:59:12.931007,810.0,42,806.21,2973.86
1,,2023-02-07,397,ADBL,Agricultural Development Bank Limited,300.0,305.9,299.0,304.4,41141,12433526.0,298.0,425.0,297.0,2023-02-07T14:59:55.674278,304.4,272,302.21,40144.02
2,,2023-02-07,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,2380.4,2567.1,2380.4,2567.1,270,688542.0,2333.8,2567.1,256.8,2023-02-07T14:55:23.687656,2567.1,22,2550.15,531.39
3,,2023-02-07,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,296.6,319.0,296.0,318.0,111986,34599073.6,292.0,610.0,250.0,2023-02-07T14:59:52.591333,318.0,518,308.95,5940.12
4,,2023-02-07,2893,AIL,Ajod Insurance Limited,490.3,519.1,490.3,519.1,8360,4242042.4,494.0,768.9,344.0,2023-02-07T14:59:47.803584,519.1,197,507.42,5191.0
5,,2023-02-07,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,1150.0,1203.6,1131.4,1203.6,2031,2390177.4,1150.0,1907.0,390.76,2023-02-07T14:58:19.664943,1203.6,70,1176.84,1861.97
6,,2023-02-07,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,239.7,252.5,236.0,252.5,135884,33462694.4,236.0,342.2,159.8,2023-02-07T14:59:58.809156,252.5,629,246.25,2020.0
7,,2023-02-07,2757,AKPL,Arun Kabeli Power Ltd.,404.0,422.5,402.1,422.0,115773,47853803.1,400.0,611.0,325.0,2023-02-07T14:59:58.932766,422.0,535,413.34,8611.89
8,,2023-02-07,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1015.9,1056.0,1015.9,1048.8,4078,4250457.7,996.0,1600.3,874.3,2023-02-07T14:59:56.958489,1048.8,136,1042.28,3502.09
9,,2023-02-07,385,ALICL,Asian Life Insurance Co. Limited,685.0,708.0,681.1,708.0,46561,32460247.9,683.0,1039.9,428.0,2023-02-07T14:59:55.57742,708.0,293,697.15,20589.43
