,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-02-22,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,745.0,745.0,722.0,725.2,1220,888677.0,745.0,1407.0,675.0,2023-02-22T14:59:04.553582,725.2,61,728.42,2662.52
1,,2023-02-22,397,ADBL,Agricultural Development Bank Limited,293.0,302.0,293.0,294.0,26153,7710363.8,293.0,411.0,290.2,2023-02-22T14:59:46.683403,294.0,205,294.81,38772.47
2,,2023-02-22,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,2087.4,2087.4,1917.0,1917.0,1017,1963628.0,2130.0,2705.0,256.8,2023-02-22T14:50:50.314093,1917.0,44,1930.8,396.82
3,,2023-02-22,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,305.9,315.0,305.0,312.0,60754,18930182.5,302.0,565.0,250.0,2023-02-22T14:59:56.557879,312.0,291,311.58,5828.04
4,,2023-02-22,2893,AIL,Ajod Insurance Limited,473.0,490.6,473.0,485.0,3628,1757504.3,473.0,768.9,344.0,2023-02-22T14:59:17.04754,485.0,81,484.42,4850.0
5,,2023-02-22,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,1070.0,1095.0,1032.6,1034.0,1725,1845214.5,1090.2,1907.0,390.76,2023-02-22T14:58:23.580717,1034.0,82,1069.68,1599.6
6,,2023-02-22,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,232.0,239.7,230.6,239.7,60535,14337646.9,229.2,335.0,159.8,2023-02-22T14:59:58.954699,239.7,268,236.84,1917.6
7,,2023-02-22,2757,AKPL,Arun Kabeli Power Ltd.,401.0,411.0,401.0,410.5,42277,17224420.7,400.9,560.6,325.0,2023-02-22T14:59:45.581744,410.5,256,407.41,8377.2
8,,2023-02-22,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,963.2,969.0,940.9,969.0,1740,1662989.4,979.0,1517.9,874.3,2023-02-22T14:59:57.64058,969.0,52,955.74,3235.63
9,,2023-02-22,2808,ALBSLP,Asha Laghubitta Bittiya Sanstha Ltd Promoter Share,685.0,685.0,685.0,685.0,8050,5514250.0,685.0,769.0,685.0,2023-02-22T13:14:20.989388,685.0,1,685.0,2287.31
10,,2023-02-22,385,ALICL,Asian Life Insurance Co. Limited,660.9,673.0,658.4,672.0,21011,13986920.7,649.1,1007.7,428.0,2023-02-22T14:59:40.661398,672.0,125,665.69,19542.51
11,,2023-02-22,697,API,Api Power Company Ltd.,257.0,269.0,257.0,267.0,120182,31886181.0,257.0,531.0,200.0,2023-02-22T14:59:53.762244,267.0,649,265.31,11035.87
12,,2023-02-22,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,699.0,702.0,687.0,696.0,2230,1548371.5,698.1,963.0,316.0,2023-02-22T14:57:48.297416,696.0,131,694.33,1740.0
13,,2023-02-22,686,BARUN,Barun Hydropower Co. Ltd.,253.0,278.0,253.0,278.0,41636,11277107.7,258.0,579.9,190.3,2023-02-22T14:59:49.708563,278.0,233,270.84,1489.57
14,,2023-02-22,156,BBC,Bishal Bazar Company Limited,3284.0,3284.0,3229.0,3229.0,187,607747.0,3230.0,4820.0,3083.0,2023-02-22T14:47:57.839414,3229.0,11,3249.98,1586.73
15,,2023-02-22,227,BFC,Best Finance Company Ltd.,338.0,344.7,334.0,342.0,10181,3451860.7,333.0,491.7,292.5,2023-02-22T14:59:23.440499,342.0,67,339.04,2834.89
16,,2023-02-22,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,410.0,446.0,408.1,433.5,12533,5394308.4,415.0,520.0,310.0,2023-02-22T14:59:36.165976,433.5,262,430.4,4551.75
17,,2023-02-22,8055,BHL,Balephi Hydropower Limited,330.0,355.0,330.0,352.5,16014,5550550.5,332.0,397.0,104.7,2023-02-22T14:59:54.935318,352.5,280,346.6,6443.59
18,,2023-02-22,9135,BHPL,Barahi Hydropower Public Limited,610.0,640.0,600.2,629.0,14040,8705003.0,610.0,677.2,194.3,2023-02-22T14:59:58.85865,629.0,294,620.01,1572.5
19,,2023-02-22,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,416.5,435.0,416.0,434.9,1340,575400.0,425.0,736.0,306.0,2023-02-22T14:58:14.171591,434.9,60,429.4,1739.6
20,,2023-02-22,213,BNT,Bottlers Nepal (Terai) Limited,12740.0,13515.0,12702.0,13515.0,270,3538199.0,12999.0,15371.3,11396.0,2023-02-22T14:48:06.432235,13515.0,19,13104.44,16353.15
