,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-11-06,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,720.0,782.0,720.0,766.4,2184,1656162.1,720.0,1589.0,688.2,2022-11-06T14:57:20.481929,766.4,52,758.31,2813.79
1,,2022-11-06,397,ADBL,Agricultural Development Bank Limited,319.0,323.0,313.0,322.0,16955,5399213.9,319.0,544.0,298.0,2022-11-06T14:59:40.29623,322.0,179,318.44,42465.09
2,,2022-11-06,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,276.0,283.5,270.0,283.5,43246,12059337.4,275.0,628.3,255.0,2022-11-06T14:59:55.463006,283.5,221,278.85,4903.4
3,,2022-11-06,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,179.5,184.0,174.0,184.0,30798,5539073.2,176.0,365.0,161.0,2022-11-06T14:59:57.309873,184.0,203,179.85,1472.0
4,,2022-11-06,2757,AKPL,Arun Kabeli Power Ltd.,363.0,382.0,360.0,378.0,55169,20410068.1,362.73,669.9,360.0,2022-11-06T14:59:59.250572,378.0,446,369.95,7713.97
5,,2022-11-06,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,989.0,1039.0,988.0,1039.0,2177,2193571.6,970.0,1750.0,891.0,2022-11-06T14:59:03.834481,1039.0,62,1007.61,3469.37
6,,2022-11-06,385,ALICL,Asian Life Insurance Co. Limited,459.9,485.0,454.0,472.0,17987,8310412.4,452.0,1398.0,428.0,2022-11-06T14:59:44.946763,472.0,110,462.02,13726.28
7,,2022-11-06,697,API,Api Power Company Ltd.,210.0,221.0,209.8,219.5,103013,22438043.3,214.0,575.0,200.0,2022-11-06T14:59:58.202484,219.5,456,217.81,8439.59
8,,2022-11-06,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,759.0,786.0,744.0,783.0,11612,8940070.1,759.0,963.0,316.0,2022-11-06T14:59:02.052962,783.0,372,769.89,1957.5
9,,2022-11-06,686,BARUN,Barun Hydropower Co. Ltd.,214.0,224.4,212.0,223.5,2314,508916.4,217.0,595.0,201.0,2022-11-06T14:59:09.496265,223.5,37,219.92,1197.55
10,,2022-11-06,156,BBC,Bishal Bazar Company Limited,3250.0,3426.0,3241.0,3426.0,800,2627136.5,3243.8,5803.0,3137.0,2022-11-06T14:57:59.904778,3426.0,25,3283.92,1683.54
11,,2022-11-06,227,BFC,Best Finance Company Ltd.,316.5,333.0,316.5,331.0,10893,3582769.5,322.1,580.0,298.0,2022-11-06T14:59:30.02257,331.0,86,328.9,2743.7
12,,2022-11-06,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,334.0,343.7,330.0,340.0,2099,712077.4,334.0,520.0,310.0,2022-11-06T14:59:23.417157,340.0,79,339.24,3400.0
13,,2022-11-06,8055,BHL,Balephi Hydropower Limited,231.3,244.0,231.3,239.0,3670,874058.0,236.0,397.0,104.7,2022-11-06T14:59:58.3251,239.0,129,238.16,4368.85
14,,2022-11-06,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,352.8,374.0,351.0,374.0,2010,724430.0,360.0,744.0,246.7,2022-11-06T14:59:56.37103,374.0,42,360.41,1496.0
15,,2022-11-06,213,BNT,Bottlers Nepal (Terai) Limited,12322.6,12400.0,12201.0,12400.0,210,2577298.0,12081.0,17670.0,10500.0,2022-11-06T14:59:50.791971,12400.0,11,12272.84,15004.0
16,,2022-11-06,153,BPCL,Butwal Power Company Limited,300.2,312.0,300.2,311.0,4385,1351958.0,305.1,546.0,288.0,2022-11-06T14:57:37.345516,311.0,53,308.31,10096.08
17,,2022-11-06,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1043.4,1100.0,1043.4,1100.0,19807,21235618.3,1023.0,1850.0,882.0,2022-11-06T14:59:44.697704,1100.0,452,1072.12,25565.1
18,,2022-11-06,8043,CBLD88,Civil Bank Debenture 2088,834.3,834.3,834.3,834.3,25,20857.5,850.0,1000.0,834.3,2022-11-06T12:26:07.083516,834.3,1,834.3,
19,,2022-11-06,245,CFCL,Central Finance Co. Ltd.,325.0,339.0,320.0,335.5,28311,9404686.9,326.9,616.0,237.0,2022-11-06T14:59:58.732139,335.5,210,332.19,3183.48
20,,2022-11-06,2917,CGH,Chandragiri Hills Limited,1000.0,1050.6,992.1,1034.0,3599,3671908.3,1003.0,1734.0,900.2,2022-11-06T14:58:30.699774,1034.0,73,1020.25,15862.5
21,,2022-11-06,154,CHCL,Chilime Hydropower Company Limited,385.1,387.6,373.5,387.5,13407,5135165.0,378.0,630.0,347.9,2022-11-06T14:59:56.924933,387.5,124,383.02,26163.2
22,,2022-11-06,3946,CHDC,CEDB Hydropower Development Company Limited,605.0,639.9,605.0,630.0,4361,2759373.0,616.0,1130.0,590.0,2022-11-06T14:59:21.097236,630.0,78,632.73,5288.28
23,,2022-11-06,2766,CHL,Chhyangdi Hydropower Ltd.,213.9,219.3,211.0,219.0,4229,905344.8,211.0,550.8,193.1,2022-11-06T14:58:20.865012,219.0,39,214.08,847.48
24,,2022-11-06,210,CIT,Citizen Investment Trust,1888.9,1920.0,1866.1,1914.0,7797,14794790.3,1876.9,3646.0,1780.0,2022-11-06T14:57:07.231959,1914.0,273,1897.49,81364.15
25,,2022-11-06,2780,CMF1,Citizens Mutual Fund -1,8.25,8.58,7.91,8.5,9110,75491.0,8.23,10.49,7.4,2022-11-06T14:58:57.972038,8.5,15,8.28,697.0
26,,2022-11-06,2862,CMF2,CITIZENS MUTUAL FUND 2,8.05,8.37,8.05,8.37,5100,41642.0,8.05,10.89,7.8,2022-11-06T14:57:10.238303,8.37,5,8.16,468.72
27,,2022-11-06,450,CORBL,Corporate Development Bank Limited,292.0,301.7,279.6,301.7,6732,1950977.4,289.5,999.0,211.3,2022-11-06T14:57:28.030632,301.7,45,289.8,1508.5
28,,2022-11-06,348,CZBIL,Citizens Bank International Limited,190.0,190.0,185.0,188.0,39125,7317574.7,189.0,323.3,180.0,2022-11-06T14:59:51.626272,188.0,210,187.03,26697.83
29,,2022-11-06,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,940.0,1000.0,940.0,980.1,7466,7358229.2,938.0,1407.0,861.0,2022-11-06T14:59:38.970002,980.1,159,985.56,13598.87
30,,2022-11-06,2754,DHPL,Dibyashwori Hydropower Ltd.,183.6,187.0,180.1,186.1,7929,1470409.8,180.0,381.4,160.1,2022-11-06T14:58:55.614405,186.1,50,185.44,491.3
31,,2022-11-06,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,177.7,183.2,177.7,183.2,20,3609.0,179.7,183.2,177.7,2022-11-06T11:23:13.0398,183.2,2,180.45,188.88
32,,2022-11-06,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,250.0,268.0,240.1,268.0,6435,1659198.4,254.9,408.0,225.5,2022-11-06T14:59:53.18581,268.0,197,257.83,2825.42
33,,2022-11-06,137,EBL,Everest Bank Limited,542.5,550.0,532.2,540.0,132005,70901175.4,532.0,665.0,411.0,2022-11-06T14:59:24.65972,540.0,814,537.1,50907.64
34,,2022-11-06,8044,EBLD86,Everest Bank Limited,745.0,745.0,745.0,745.0,25,18625.0,759.9,1000.0,737.0,2022-11-06T12:25:34.008493,745.0,1,745.0,
35,,2022-11-06,274,EDBL,Excel Development Bank Ltd.,320.0,329.9,320.0,325.5,5905,1918213.2,320.0,677.1,291.2,2022-11-06T14:59:18.341681,325.5,57,324.84,4067.76
36,,2022-11-06,8034,ENL,Emerging Nepal Limited,603.0,650.0,603.0,648.0,1639,1028188.4,615.0,1481.9,287.1,2022-11-06T14:59:45.169879,648.0,34,627.32,3600.29
37,,2022-11-06,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,651.0,679.9,641.0,675.0,12392,8283775.0,643.0,1059.0,559.0,2022-11-06T14:59:46.446816,675.0,145,668.47,6510.32
38,,2022-11-06,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,2681.5,2745.0,2651.0,2740.0,11805,32059922.4,2629.0,3000.0,2000.0,2022-11-06T14:59:47.616897,2740.0,348,2715.79,23137.96
39,,2022-11-06,8033,GBBD85,"Garima Debenture, 2085",745.0,745.1,745.0,745.1,125,93127.5,750.0,1000.0,722.5,2022-11-06T11:54:49.809166,745.1,2,745.02,
40,,2022-11-06,417,GBBL,Garima Bikas Bank Limited,385.0,395.0,383.0,394.9,49520,19325459.6,385.0,660.0,318.0,2022-11-06T14:59:53.368024,394.9,247,390.25,18086.0
41,,2022-11-06,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,735.0,735.0,735.0,735.0,25,18375.0,735.0,1000.0,735.0,2022-11-06T14:32:11.916016,735.0,1,735.0,
42,,2022-11-06,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,621.0,673.7,608.0,656.0,9709,6200213.8,626.0,1139.0,585.0,2022-11-06T14:59:26.197468,656.0,86,638.6,6445.2
43,,2022-11-06,232,GFCL,Goodwill Finance Limited,443.0,474.0,443.0,473.9,11940,5551605.4,451.0,860.0,358.0,2022-11-06T14:59:38.799286,473.9,95,464.95,4483.64
44,,2022-11-06,2806,GHL,Ghalemdi Hydro Limited,182.0,193.8,182.0,191.0,9349,1764856.9,184.9,420.0,164.2,2022-11-06T14:59:55.714876,191.0,68,188.77,1050.5
45,,2022-11-06,8106,GIBF1,Global IME Balanced Fund-1,8.0,8.16,8.0,8.05,2100,17011.0,8.0,10.0,7.69,2022-11-06T14:58:26.488515,8.05,12,8.1,825.74
46,,2022-11-06,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1239.0,1280.0,1220.0,1280.0,3982,5022391.0,1231.0,2390.0,1115.0,2022-11-06T14:55:14.093798,1280.0,53,1261.27,7073.14
