,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-08-11,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,875.0,891.0,865.0,870.0,897,787283.0,875.0,1714.9,744.0,2022-08-11T14:59:42.932657,870.0,41,877.68,3194.15
1,,2022-08-11,397,ADBL,Agricultural Development Bank Limited,321.9,322.9,318.0,319.9,14796,4740123.9,319.0,604.9,298.0,2022-08-11T14:58:15.305198,319.9,187,320.36,42188.14
2,,2022-08-11,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,267.1,267.1,267.1,267.1,10,2723.0,267.1,267.1,256.8,2022-08-11T11:05:07.842873,267.1,2,272.3,55.29
3,,2022-08-11,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,364.0,364.9,349.1,350.0,86411,30842241.9,360.0,785.0,310.0,2022-08-11T14:59:58.676593,350.0,404,356.92,6053.58
4,,2022-08-11,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,218.0,221.3,210.0,211.0,61947,13300340.8,215.0,502.0,162.0,2022-08-11T14:59:55.725438,211.0,263,214.7,1688.0
5,,2022-08-11,2757,AKPL,Arun Kabeli Power Ltd.,450.0,453.9,438.0,438.1,76863,34249677.2,445.0,882.4,369.2,2022-08-11T14:59:51.97026,438.1,508,445.59,8127.68
6,,2022-08-11,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1188.0,1221.0,1171.1,1183.0,2638,3143987.9,1210.0,2020.0,1147.0,2022-08-11T14:58:10.561035,1183.0,46,1191.8,3950.2
7,,2022-08-11,385,ALICL,Asian Life Insurance Co. Limited,608.0,608.0,592.0,598.0,18602,11155224.2,600.0,1513.0,484.0,2022-08-11T14:59:53.146367,598.0,151,599.67,15188.21
8,,2022-08-11,697,API,Api Power Company Ltd.,261.1,269.0,258.1,258.1,116521,30517917.2,266.0,670.0,217.6,2022-08-11T14:59:50.534134,258.1,759,261.9,9923.73
9,,2022-08-11,686,BARUN,Barun Hydropower Co. Ltd.,279.0,284.0,278.1,284.0,6822,1914960.9,281.0,763.4,274.0,2022-08-11T14:59:10.344474,284.0,95,280.7,1521.71
10,,2022-08-11,156,BBC,Bishal Bazar Company Limited,3718.9,3720.0,3673.0,3720.0,80,296569.0,3680.0,7210.0,3195.0,2022-08-11T14:57:46.09953,3720.0,8,3707.11,1828.01
11,,2022-08-11,227,BFC,Best Finance Company Ltd.,400.0,405.0,390.0,391.0,18966,7542844.8,396.0,630.0,298.0,2022-08-11T14:59:47.617887,391.0,153,397.7,3241.05
12,,2022-08-11,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,468.0,499.0,468.0,468.0,18162,8653948.5,477.0,520.0,334.0,2022-08-11T14:59:53.717543,468.0,651,476.48,1170.0
13,,2022-08-11,8055,BHL,Balephi Hydropower Limited,335.0,346.8,334.0,334.1,11647,3913598.0,340.0,397.0,104.7,2022-08-11T14:59:42.484082,334.1,264,336.01,6107.25
14,,2022-08-11,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,433.5,442.9,401.8,402.0,9503,3947890.5,434.9,744.0,246.7,2022-08-11T14:59:58.170941,402.0,179,415.43,1608.0
