,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-06-01,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,545.1,566.0,545.0,561.0,521,293217.6,556.0,977.1,530.0,2023-06-01T14:55:25.792388,561.0,17,562.79,2059.68
1,,2023-06-01,397,ADBL,Agricultural Development Bank Limited,225.0,230.0,225.0,227.0,21938,4996928.0,225.0,355.8,224.0,2023-06-01T14:59:16.311964,227.0,133,227.77,30535.3
2,,2023-06-01,2886,ADBLD83,10.35% Agricultural Bank Debenture 2083,969.3,969.3,969.3,969.3,15,14539.5,989.0,1066.0,865.1,2023-06-01T14:12:38.276801,969.3,1,969.3,
3,,2023-06-01,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1155.0,1190.0,1155.0,1190.0,262,308562.0,1153.0,2705.0,256.8,2023-06-01T14:54:49.00828,1190.0,13,1177.71,295.6
4,,2023-06-01,9150,AHL,Asian Hydropower Limited,327.5,350.0,323.6,344.1,5851,1971283.5,327.5,480.9,298.8,2023-06-01T14:59:47.521062,344.1,133,336.91,1169.94
5,,2023-06-01,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,279.9,283.0,272.1,278.0,48561,13528829.7,275.0,414.0,250.0,2023-06-01T14:59:56.128158,278.0,234,278.59,5192.94
6,,2023-06-01,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,200.2,213.0,198.1,208.0,43581,8987150.3,201.0,262.0,159.8,2023-06-01T14:59:48.021317,208.0,267,206.21,1664.0
7,,2023-06-01,2757,AKPL,Arun Kabeli Power Ltd.,352.0,354.9,343.1,352.0,22219,7794175.4,348.0,519.0,325.0,2023-06-01T14:59:44.869242,352.0,157,350.78,7183.38
8,,2023-06-01,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,651.0,686.0,651.0,685.0,1171,784657.4,660.0,1392.0,649.0,2023-06-01T14:47:56.896033,685.0,21,670.07,2614.07
9,,2023-06-01,385,ALICL,Asian Life Insurance Co. Limited,551.0,574.9,544.0,560.5,23622,13122367.7,551.1,758.0,428.0,2023-06-01T14:58:04.211998,560.5,111,555.51,17685.46
10,,2023-06-01,9161,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,2040.4,2122.8,1827.0,1892.0,17373,33144855.0,2000.4,2122.8,403.8,2023-06-01T14:59:58.126934,1892.0,1623,1907.83,1179.43
11,,2023-06-01,697,API,Api Power Company Ltd.,229.0,232.5,223.5,227.5,58716,13390569.1,226.0,315.0,200.0,2023-06-01T14:59:55.562909,227.5,329,228.05,9403.22
12,,2023-06-01,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,581.0,599.0,570.4,599.0,944,551432.0,592.0,963.0,316.0,2023-06-01T14:59:58.911963,599.0,51,584.14,1497.5
13,,2023-06-01,686,BARUN,Barun Hydropower Co. Ltd.,240.7,240.7,222.9,238.9,11947,2788207.0,236.0,500.0,190.3,2023-06-01T14:59:58.417704,238.9,99,233.38,1280.06
