,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-01-18,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,860.0,875.0,846.1,850.0,1435,1236254.5,867.0,1540.0,675.0,2023-01-18T14:59:30.694736,850.0,53,861.5,3120.72
1,,2023-01-18,397,ADBL,Agricultural Development Bank Limited,328.0,331.0,323.4,324.0,40481,13204379.9,328.0,442.0,298.0,2023-01-18T14:59:57.160928,324.0,356,326.18,42728.85
2,,2023-01-18,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,349.8,364.0,349.0,349.0,338440,120748855.9,343.0,628.3,250.0,2023-01-18T14:59:56.639446,349.0,1025,356.78,6036.29
3,,2023-01-18,2893,AIL,Ajod Insurance Limited,524.0,524.0,497.9,500.0,12345,6232377.9,514.0,806.0,344.0,2023-01-18T14:59:48.789576,500.0,198,504.85,5000.0
4,,2023-01-18,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,1403.0,1403.0,1275.0,1309.9,4017,5362128.0,1377.0,1907.0,390.76,2023-01-18T14:59:49.172141,1309.9,158,1334.85,2026.42
5,,2023-01-18,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,242.7,254.0,240.0,244.9,180847,44542721.5,238.0,345.0,159.8,2023-01-18T14:59:59.359588,244.9,866,246.3,1959.2
6,,2023-01-18,2757,AKPL,Arun Kabeli Power Ltd.,426.0,440.0,415.0,422.0,196928,84057799.5,421.0,624.0,325.0,2023-01-18T14:59:58.599716,422.0,751,426.84,8611.89
7,,2023-01-18,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1081.0,1100.0,1060.0,1079.0,2280,2460011.8,1060.0,1750.0,874.3,2023-01-18T14:56:47.514334,1079.0,47,1078.95,3602.93
8,,2023-01-18,385,ALICL,Asian Life Insurance Co. Limited,726.0,740.0,708.2,716.0,69893,50504032.3,722.5,1374.0,428.0,2023-01-18T14:59:54.850183,716.0,369,722.59,20822.08
9,,2023-01-18,697,API,Api Power Company Ltd.,303.0,315.0,303.0,307.0,640766,197620649.9,297.5,575.0,200.0,2023-01-18T14:59:59.361062,307.0,2909,308.41,11803.89
10,,2023-01-18,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,784.5,799.0,750.0,750.0,6399,4947609.3,771.0,963.0,316.0,2023-01-18T14:59:43.256254,750.0,212,773.18,1875.0
11,,2023-01-18,686,BARUN,Barun Hydropower Co. Ltd.,291.7,299.8,281.0,286.0,72197,20928773.9,286.0,595.0,190.3,2023-01-18T14:59:59.039009,286.0,391,289.88,1532.43
12,,2023-01-18,156,BBC,Bishal Bazar Company Limited,3590.0,3590.4,3470.0,3470.0,505,1780024.0,3520.0,5455.0,3083.0,2023-01-18T14:59:16.631539,3470.0,19,3524.8,1705.16
13,,2023-01-18,227,BFC,Best Finance Company Ltd.,372.0,380.0,360.0,368.9,30099,11146511.6,365.0,574.0,292.5,2023-01-18T14:59:57.345145,368.9,189,370.32,3057.86
