,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-07-27,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,910.0,910.0,884.9,898.0,996,890650.9,893.0,1870.0,744.0,2022-07-27T14:59:55.243449,898.0,39,894.22,3296.95
1,,2022-07-27,397,ADBL,Agricultural Development Bank Limited,328.0,329.0,325.0,329.0,15694,5123099.9,327.9,620.0,298.0,2022-07-27T14:59:59.389296,329.0,167,326.43,43388.24
2,,2022-07-27,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,368.0,383.0,361.0,381.0,207921,77451729.1,368.0,785.0,310.0,2022-07-27T14:59:55.570826,381.0,829,372.5,6589.76
3,,2022-07-27,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,209.0,221.5,206.0,220.0,105759,22700771.7,212.0,502.0,162.0,2022-07-27T14:59:59.387706,220.0,496,214.64,1760.0
4,,2022-07-27,2757,AKPL,Arun Kabeli Power Ltd.,487.0,513.9,485.0,511.8,246815,123543676.5,494.9,882.4,369.2,2022-07-27T14:59:58.287297,511.8,1508,500.55,9494.97
5,,2022-07-27,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1285.0,1300.0,1270.0,1300.0,3717,4784799.0,1310.0,2101.2,1147.0,2022-07-27T14:59:37.944052,1300.0,66,1287.27,4340.88
6,,2022-07-27,385,ALICL,Asian Life Insurance Co. Limited,589.0,614.9,588.0,612.9,69448,41999278.7,588.2,1513.0,484.0,2022-07-27T14:59:56.468991,612.9,369,604.75,15566.65
7,,2022-07-27,697,API,Api Power Company Ltd.,257.0,268.8,252.8,266.0,285928,74789822.3,257.0,670.0,217.6,2022-07-27T14:59:58.736483,266.0,1258,261.56,10227.48
8,,2022-07-27,686,BARUN,Barun Hydropower Co. Ltd.,295.0,306.0,295.0,304.0,26408,7990643.6,300.1,763.4,276.0,2022-07-27T14:59:56.819408,304.0,173,302.58,1628.88
9,,2022-07-27,156,BBC,Bishal Bazar Company Limited,3710.0,3774.0,3700.0,3712.0,130,482465.0,3705.0,7449.0,3195.0,2022-07-27T14:43:10.174662,3712.0,8,3711.26,1824.08
10,,2022-07-27,227,BFC,Best Finance Company Ltd.,413.0,430.0,399.8,426.1,49644,20595075.7,411.0,630.0,298.0,2022-07-27T14:59:53.739596,426.1,359,414.85,3532.0
11,,2022-07-27,8055,BHL,Balephi Hydropower Limited,289.1,317.2,280.1,312.0,29128,8757474.2,295.0,328.1,104.7,2022-07-27T14:59:50.619963,312.0,539,300.65,5703.27
12,,2022-07-27,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,388.0,410.0,377.0,409.8,7207,2860209.0,383.0,744.0,246.7,2022-07-27T14:59:50.317823,409.8,96,396.86,1639.2
13,,2022-07-27,213,BNT,Bottlers Nepal (Terai) Limited,13250.0,13379.0,12860.0,13374.0,260,3413056.0,13350.0,17670.0,9750.0,2022-07-27T14:42:17.433337,13374.0,19,13127.13,16182.54
14,,2022-07-27,4961,BOKD86,8.5% BOK Debenture 2086,782.1,785.0,782.1,785.0,55,43088.0,786.0,1000.0,765.0,2022-07-27T14:58:30.139756,785.0,2,783.41,1256.0
15,,2022-07-27,153,BPCL,Butwal Power Company Limited,329.0,339.9,322.8,338.0,13809,4572421.0,329.0,703.0,294.0,2022-07-27T14:59:50.436919,338.0,131,331.11,10972.58
16,,2022-07-27,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1105.0,1118.0,1085.0,1112.0,8944,9875981.1,1101.0,2065.2,882.0,2022-07-27T14:59:53.330403,1112.0,231,1104.2,25843.99
17,,2022-07-27,8043,CBLD88,Civil Bank Debenture 2088,869.6,878.0,869.6,878.0,50,43690.0,882.0,1000.0,865.4,2022-07-27T14:22:27.24605,878.0,2,873.8,
18,,2022-07-27,8068,CCBD88,Century Debenture 2088,1000.0,1000.0,1000.0,1000.0,100,100000.0,0.0,1000.0,1000.0,2022-07-27T10:45:00.009529,1000.0,1,1000.0,
19,,2022-07-27,605,CCBL,Century Commercial Bank Ltd.,189.0,190.0,185.5,189.9,31001,5816350.4,189.0,304.0,178.0,2022-07-27T14:59:20.755695,189.9,204,187.61,18142.87
20,,2022-07-27,245,CFCL,Central Finance Co. Ltd.,372.0,390.0,363.0,385.0,59137,22415623.5,379.0,814.9,237.0,2022-07-27T15:00:00.001148,385.0,434,379.04,3653.17
21,,2022-07-27,2917,CGH,Chandragiri Hills Limited,1106.0,1130.0,1091.0,1129.0,2472,2746209.1,1105.0,1790.0,900.2,2022-07-27T14:55:00.880262,1129.0,69,1110.92,17319.89
22,,2022-07-27,154,CHCL,Chilime Hydropower Company Limited,402.0,405.0,399.0,402.0,25388,10191009.9,402.0,760.0,347.9,2022-07-27T14:59:11.04468,402.0,144,401.41,27142.22
23,,2022-07-27,3946,CHDC,CEDB Hydropower Development Company Limited,795.0,839.4,794.0,839.4,24705,20131026.6,810.0,1415.0,630.0,2022-07-27T14:59:54.694104,839.4,284,814.85,7046.01
24,,2022-07-27,2766,CHL,Chhyangdi Hydropower Ltd.,273.5,295.0,268.8,294.0,38620,10929973.1,279.0,715.0,207.0,2022-07-27T14:59:43.984001,294.0,251,283.01,1137.71
25,,2022-07-27,210,CIT,Citizen Investment Trust,2664.0,2675.0,2607.0,2660.0,6568,17339617.5,2648.0,4560.0,2137.0,2022-07-27T14:59:53.403113,2660.0,219,2640.01,86982.01
26,,2022-07-27,2780,CMF1,Citizens Mutual Fund -1,8.65,8.65,8.65,8.65,2350,20327.5,8.79,16.01,7.8,2022-07-27T14:35:28.080139,8.65,2,8.65,709.3
27,,2022-07-27,2862,CMF2,CITIZENS MUTUAL FUND 2,9.13,9.13,9.12,9.12,5475,49982.0,9.2,16.12,8.2,2022-07-27T14:55:31.955885,9.12,6,9.12,510.72
28,,2022-07-27,450,CORBL,Corporate Development Bank Limited,330.0,345.0,322.0,342.9,16398,5474904.7,336.1,1155.0,211.3,2022-07-27T14:59:52.305729,342.9,108,333.87,1714.5
29,,2022-07-27,348,CZBIL,Citizens Bank International Limited,204.0,206.0,202.0,204.2,35374,7203956.7,206.0,432.0,194.0,2022-07-27T14:59:47.040159,204.2,201,203.65,28998.39
30,,2022-07-27,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,1020.0,1050.0,1005.0,1049.0,5380,5528173.0,1036.0,2000.0,876.0,2022-07-27T14:59:24.128778,1049.0,114,1027.54,14554.86
31,,2022-07-27,2754,DHPL,Dibyashwori Hydropower Ltd.,223.0,233.0,213.0,228.0,14933,3327321.8,221.0,485.2,168.0,2022-07-27T14:59:53.091398,228.0,120,222.81,601.92
32,,2022-07-27,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,293.1,303.5,287.5,301.9,18914,5577972.4,299.0,337.8,271.5,2022-07-27T14:59:59.757896,301.9,541,294.91,3182.81
33,,2022-07-27,137,EBL,Everest Bank Limited,472.0,487.5,462.2,480.0,27302,12828694.1,472.0,785.0,411.0,2022-07-27T14:59:54.515009,480.0,137,469.88,45251.23
34,,2022-07-27,277,EBLCP,Everest Bank Limited Con. Pref.,488.1,488.1,488.1,488.1,12,5857.2,498.0,770.0,488.1,2022-07-27T11:17:50.643785,488.1,1,488.1,976.2
35,,2022-07-27,274,EDBL,Excel Development Bank Ltd.,362.9,367.0,349.0,363.0,13704,4894793.6,362.9,1195.0,308.0,2022-07-27T14:59:38.142198,363.0,107,357.17,4536.39
36,,2022-07-27,8034,ENL,Emerging Nepal Limited,790.3,818.0,790.3,814.5,8790,7127847.0,803.0,1481.9,287.1,2022-07-27T14:58:00.056496,814.5,66,810.9,4525.36
37,,2022-07-27,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,724.0,735.0,710.0,735.0,31402,22656893.8,719.0,1365.0,559.0,2022-07-27T14:59:52.304252,735.0,244,721.51,7089.02
38,,2022-07-27,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,2490.0,2650.0,2490.0,2650.0,22666,58346691.7,2520.0,3311.0,2000.0,2022-07-27T14:59:49.744912,2650.0,527,2574.19,22377.95
39,,2022-07-27,417,GBBL,Garima Bikas Bank Limited,400.0,410.0,396.0,407.0,52565,21207127.9,406.0,750.0,318.0,2022-07-27T14:59:57.409442,407.0,403,403.44,18640.16
40,,2022-07-27,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,785.4,785.4,780.0,780.0,130,101778.0,770.0,1000.0,755.1,2022-07-27T14:59:44.645839,780.0,2,782.9,
41,,2022-07-27,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,812.0,833.0,800.0,829.5,12842,10508112.9,812.0,1437.0,653.1,2022-07-27T14:58:58.969463,829.5,154,818.26,8149.84
42,,2022-07-27,232,GFCL,Goodwill Finance Limited,530.0,570.6,520.0,558.0,37737,20694905.8,540.0,1010.0,358.0,2022-07-27T14:59:59.379998,558.0,275,548.39,5279.32
43,,2022-07-27,2806,GHL,Ghalemdi Hydro Limited,218.0,239.0,215.0,237.0,83189,19055057.1,222.0,555.9,169.0,2022-07-27T14:59:48.674398,237.0,354,229.05,1303.5
44,,2022-07-27,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1408.0,1422.0,1379.9,1414.0,1936,2717947.2,1408.0,2890.0,1130.0,2022-07-27T14:57:49.065202,1414.0,60,1403.89,7813.61
45,,2022-07-27,1740,GIMES1,Global IME Samunnat Scheme-1,9.9,9.9,9.86,9.89,10410,102881.42,9.9,24.5,8.85,2022-07-27T14:57:20.684143,9.89,9,9.88,989.0
46,,2022-07-27,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,1035.0,1060.0,1032.0,1060.0,440,460562.0,1042.0,2210.0,935.0,2022-07-27T14:59:56.821238,1060.0,15,1046.73,1033.5
47,,2022-07-27,2924,GLH,GreenLife Hydropower Limited,323.4,363.0,323.4,356.0,21944,7483262.2,330.0,657.0,269.1,2022-07-27T14:59:56.244315,356.0,235,341.01,6408.0
48,,2022-07-27,2815,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,1025.0,1098.0,1025.0,1098.0,445,470286.4,1025.0,1923.6,864.4,2022-07-27T14:42:37.757536,1098.0,15,1056.82,1664.07
49,,2022-07-27,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,350.0,386.0,350.0,378.7,57723,21235901.9,357.1,773.0,223.9,2022-07-27T14:59:57.411735,378.7,272,367.89,3599.16
50,,2022-07-27,2744,GRDBL,Green Development Bank Ltd.,262.0,270.2,249.1,270.2,10002,2603383.2,260.0,537.9,182.0,2022-07-27T14:59:56.74879,270.2,87,260.28,1402.34
51,,2022-07-27,204,GUFL,Gurkhas Finance Ltd.,610.0,640.0,588.0,636.0,144099,89221708.1,610.0,1500.0,357.0,2022-07-27T14:59:59.423055,636.0,696,619.16,5520.44
52,,2022-07-27,8045,GVL,Green Ventures Limited,354.9,379.0,340.0,377.4,51332,18346801.8,354.9,436.4,255.1,2022-07-27T14:59:57.72955,377.4,704,357.41,11793.75
53,,2022-07-27,134,HBL,Himalayan Bank Limited,308.0,308.0,303.0,306.0,4904,1495889.0,305.7,484.0,290.0,2022-07-27T14:57:28.836966,306.0,48,305.03,39684.3
54,,2022-07-27,2880,HDHPC,Himal Dolakha Hydropower Company Limited,213.0,226.0,210.0,225.5,100050,22097569.5,215.0,478.9,168.0,2022-07-27T14:59:58.415277,225.5,426,220.86,3608.0
55,,2022-07-27,235,HDL,Himalayan Distillery Limited,3640.0,3700.0,3630.0,3685.0,19629,71952427.3,3670.0,7938.0,2825.0,2022-07-27T14:59:59.031417,3685.0,619,3665.61,55955.95
56,,2022-07-27,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,210.0,212.1,203.9,211.0,159697,33346075.6,208.1,575.0,173.0,2022-07-27T14:59:59.152167,211.0,968,208.8,49576.56
57,,2022-07-27,693,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,833.0,870.0,822.0,868.0,6128,5230066.5,848.0,1782.0,662.5,2022-07-27T14:59:47.295055,868.0,67,853.47,2500.92
58,,2022-07-27,2767,HPPL,Himalayan Power Partner Ltd.,345.0,358.0,327.4,358.0,47903,16492021.0,344.5,749.1,259.0,2022-07-27T14:59:57.722381,358.0,167,344.27,3814.19
59,,2022-07-27,2824,HURJA,Himalaya Urja Bikas Company Limited,264.0,278.0,256.1,274.0,20816,5575388.9,261.0,685.4,194.0,2022-07-27T14:59:38.999477,274.0,125,267.84,2712.6
60,,2022-07-27,273,ICFC,ICFC Finance Limited,533.0,558.0,519.0,552.0,104565,56509584.3,535.0,1176.8,363.0,2022-07-27T14:59:46.245182,552.0,675,540.42,6221.68
61,,2022-07-27,2882,ICFCD83,12% ICFC Finance Limited Debenture 2083,1030.0,1031.0,1030.0,1031.0,258,265869.0,1014.0,1195.0,1014.0,2022-07-27T13:49:53.72388,1031.0,2,1030.5,
62,,2022-07-27,186,IGI,IGI Prudential insurance Limited,396.0,408.0,390.1,408.0,25206,10088706.7,402.0,1342.0,333.2,2022-07-27T14:59:43.232351,408.0,207,400.25,6942.74
63,,2022-07-27,2832,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,1030.0,1065.5,1015.2,1041.0,4580,4782655.4,1030.0,2140.0,865.0,2022-07-27T14:55:34.963647,1041.0,69,1044.24,4315.08
64,,2022-07-27,8038,JALPA,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,2620.0,2884.2,2578.0,2880.0,19109,52420099.3,2622.0,2884.2,318.6,2022-07-27T14:59:53.855206,2880.0,435,2743.21,4608.0
65,,2022-07-27,418,JBBL,Jyoti Bikas Bank Limited,318.0,328.0,316.0,327.5,60976,19648955.0,320.0,649.9,248.0,2022-07-27T14:59:58.233511,327.5,398,322.24,13976.89
66,,2022-07-27,4951,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,2790.0,2850.0,2765.0,2850.0,8581,24037435.2,2803.0,5516.9,890.0,2022-07-27T14:59:52.510464,2850.0,346,2801.23,29476.98
67,,2022-07-27,250,JFL,Janaki Finance Company Limited,425.0,467.7,417.0,467.7,111791,50610159.6,425.2,836.0,305.0,2022-07-27T14:57:47.780778,467.7,791,452.72,3229.34
68,,2022-07-27,2789,JOSHI,Joshi Hydropower Development Company Ltd,214.0,226.5,206.8,226.0,54983,11992989.3,215.8,507.0,164.8,2022-07-27T14:59:59.695833,226.0,266,218.12,839.36
69,,2022-07-27,695,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1860.0,1894.0,1848.0,1884.0,1614,3002896.8,1875.0,4022.8,1615.0,2022-07-27T14:59:29.566569,1884.0,50,1860.53,2786.55
70,,2022-07-27,142,KBL,Kumari Bank Limited,200.0,201.0,198.1,201.0,46021,9182499.0,200.1,407.0,187.2,2022-07-27T14:59:33.439348,201.0,228,199.52,29569.48
71,,2022-07-27,8074,KDBY,Kumari Dhanabriddhi Yojana,10.0,10.0,9.0,9.0,10250,94263.0,0.0,10.0,9.0,2022-07-27T14:54:13.11975,9.0,58,9.19,36.0
72,,2022-07-27,2933,KEF,Kumari Equity Fund,9.12,9.18,8.95,9.18,10677,96563.11,9.3,11.46,8.0,2022-07-27T14:59:18.441804,9.18,22,9.04,918.0
73,,2022-07-27,2751,KKHC,Khanikhola Hydropower Co. Ltd.,224.5,237.0,221.2,235.0,12455,2849447.4,229.0,556.2,171.5,2022-07-27T14:59:54.130712,235.0,126,228.77,1094.43
74,,2022-07-27,694,KLBSL,Kisan Lagubitta Bittiya Sanstha Limited,960.0,996.0,960.0,994.0,1170,1146918.0,960.0,1818.0,779.1,2022-07-27T14:59:40.517772,994.0,24,980.27,4685.42
75,,2022-07-27,593,KMCDB,Kalika Laghubitta Bittiya Sanstha Ltd,1125.0,1149.0,1088.8,1149.0,4533,5078880.2,1133.0,1715.0,950.0,2022-07-27T14:59:27.365515,1149.0,74,1120.42,3594.94
76,,2022-07-27,2787,KPCL,Kalika power Company Ltd,405.0,413.0,391.0,400.0,12126,4855352.0,399.0,878.9,315.0,2022-07-27T14:59:31.530549,400.0,87,400.4,2760.0
77,,2022-07-27,428,KRBL,Karnali Development Bank Limited,260.0,270.0,246.0,265.0,30426,7906894.1,256.0,607.0,198.9,2022-07-27T14:59:53.235166,265.0,166,259.87,1404.53
78,,2022-07-27,459,KSBBL,Kamana Sewa Bikas Bank Limited,371.0,390.6,365.0,385.0,78332,29466142.5,378.0,866.9,296.1,2022-07-27T14:59:36.6188,385.0,514,376.16,12098.92
79,,2022-07-27,358,LBBL,Lumbini Bikas Bank Ltd.,377.4,384.0,361.0,381.0,72714,27012226.2,370.0,774.0,290.1,2022-07-27T14:59:58.99665,381.0,510,371.48,12513.15
80,,2022-07-27,141,LBL,Laxmi Bank Limited,200.0,201.0,199.0,201.0,19091,3812634.4,201.0,425.0,189.7,2022-07-27T14:54:13.534277,201.0,109,199.7,23218.2
81,,2022-07-27,2903,LEC,Liberty Energy Company Limited,252.0,278.0,252.0,278.0,29632,7909409.5,257.0,530.0,203.0,2022-07-27T14:59:54.095189,278.0,148,266.92,4170.0
82,,2022-07-27,2765,LEMF,Laxmi Equity Fund,9.52,9.63,9.45,9.63,40000,379644.5,9.69,17.79,9.16,2022-07-27T14:59:34.589279,9.63,13,9.49,1203.75
83,,2022-07-27,188,LICN,Life Insurance Corporation (Nepal) Limited,1489.0,1524.0,1474.0,1485.0,18511,27597217.0,1499.0,2555.0,1065.0,2022-07-27T14:59:41.045319,1485.0,221,1490.85,39400.02
84,,2022-07-27,618,LLBS,Laxmi Laghubitta Bittiya Sanstha Ltd.,1400.0,1470.0,1373.0,1466.0,5422,7713453.9,1399.0,2528.0,1080.0,2022-07-27T14:59:51.558127,1466.0,79,1422.62,5630.23
85,,2022-07-27,2902,LUK,Laxmi Unnati Kosh,9.53,9.91,9.53,9.91,10300,102016.0,9.71,13.32,9.01,2022-07-27T14:40:58.868646,9.91,4,9.9,646.75
86,,2022-07-27,8031,MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,243.3,261.0,235.0,254.0,41823,10203724.4,248.0,505.0,100.0,2022-07-27T14:59:57.755119,254.0,536,243.97,15240.0
87,,2022-07-27,140,MBL,Machhapuchhre Bank Limited,250.0,250.0,244.0,246.0,19392,4767175.4,250.0,455.0,220.0,2022-07-27T14:59:52.730117,246.0,149,245.83,25232.6
88,,2022-07-27,371,MDB,Miteri Development Bank Limited,396.0,405.6,381.0,405.6,26304,10311076.5,390.0,873.2,308.0,2022-07-27T14:59:41.042443,405.6,155,391.99,3664.3
89,,2022-07-27,2913,MEN,Mountain Energy Nepal Limited,845.4,890.0,837.1,883.0,10680,9056489.5,862.0,1530.0,720.0,2022-07-27T14:58:35.710206,883.0,84,847.98,17377.68
90,,2022-07-27,1741,MERO,Mero Microfinance Bittiya Sanstha Ltd.,939.0,940.0,905.1,939.9,12918,11929061.7,924.2,1820.0,757.0,2022-07-27T14:59:45.588453,939.9,167,923.44,11278.8
91,,2022-07-27,516,MFIL,Manjushree Finance Ltd.,475.3,502.0,470.0,500.0,41051,19953808.7,485.0,1456.0,362.0,2022-07-27T14:59:59.256034,500.0,402,486.07,6757.76
92,,2022-07-27,2932,MFLD85,9.5% Manjushree Finance Limited Debenture 2085,855.0,855.0,845.0,845.0,50,42500.0,868.0,1022.0,845.0,2022-07-27T13:22:25.915887,845.0,2,850.0,
93,,2022-07-27,2811,MHNL,Mountain Hydro Nepal Limited,290.0,306.0,284.5,300.0,62228,18416673.4,294.8,720.0,215.6,2022-07-27T14:59:52.627743,300.0,220,295.95,3750.0
94,,2022-07-27,8005,MKJC,Mailung Khola Jal Vidhyut Company Limited,481.0,488.5,453.4,485.0,5260,2476722.9,481.0,733.9,186.5,2022-07-27T14:58:11.870342,485.0,68,470.85,1785.49
95,,2022-07-27,4955,MKLB,Manakamana Smart Laghubitta Bittiya Sanstha Limited,990.0,1005.7,951.0,994.9,1053,1032769.0,986.0,2310.0,296.7,2022-07-27T14:39:10.499173,994.9,33,980.78,1410.23
96,,2022-07-27,601,MLBBL,Mithila LaghuBitta Bittiya Sanstha Limited,1301.0,1340.0,1298.1,1339.9,3394,4482441.9,1325.0,2450.0,1120.2,2022-07-27T14:59:57.414635,1339.9,53,1320.69,2283.69
97,,2022-07-27,401,MLBL,Mahalaxmi Bikas Bank Ltd.,398.0,415.0,395.0,411.0,92227,37309829.5,404.1,883.0,305.2,2022-07-27T14:59:55.713287,411.0,679,404.54,16484.73
98,,2022-07-27,8018,MLBS,Manushi Laghubitta Bittiya Sanstha Limited,1160.6,1226.0,1100.0,1213.0,2892,3371727.0,1138.0,2189.1,397.5,2022-07-27T14:59:41.578462,1213.0,86,1165.88,1326.72
99,,2022-07-27,2925,MLBSL,Mahila Lagubitta Bittiya Sanstha Limited ,3620.0,3692.0,3620.0,3661.0,1145,4179640.0,3620.0,5600.0,3029.0,2022-07-27T14:58:31.372531,3661.0,56,3650.34,5399.98
100,,2022-07-27,8023,MMF1,Mega Mutual Fund -1,7.8,8.03,7.8,8.0,37550,295871.5,7.94,10.28,7.26,2022-07-27T14:42:29.170612,8.0,39,7.87,1000.0
101,,2022-07-27,682,MMFDB,Mirmire Laghubitta Bittya Sanstha Limited,1165.7,1170.0,1111.0,1146.0,4685,5363315.3,1143.0,2095.0,957.0,2022-07-27T14:59:50.615112,1146.0,53,1144.78,5983.1
102,,2022-07-27,474,MNBBL,Muktinath Bikas Bank Ltd.,462.8,466.0,454.6,465.0,46325,21365288.2,462.8,850.0,368.0,2022-07-27T14:59:57.992107,465.0,448,461.2,26305.89
103,,2022-07-27,471,MPFL,Multipurpose Finance Company  Limited,325.4,358.1,312.6,353.0,32790,10957652.1,332.0,696.0,206.1,2022-07-27T14:59:17.3144,353.0,317,334.17,1595.56
104,,2022-07-27,2768,MSLB,Mahuli Laghubitta Bittiya Sanstha Limited,1209.0,1295.0,1177.0,1294.0,2270,2837755.4,1199.0,2496.0,960.0,2022-07-27T14:59:15.139531,1294.0,48,1250.11,3651.27
105,,2022-07-27,172,NABBC,Narayani Development Bank Limited,432.0,440.0,408.0,429.4,5764,2424799.0,425.0,1251.1,317.7,2022-07-27T14:59:43.820478,429.4,60,420.67,1127.04
106,,2022-07-27,131,NABIL,Nabil Bank Limited,866.0,870.0,853.0,866.0,43850,37915630.6,866.0,1740.0,726.0,2022-07-27T14:59:50.314458,866.0,571,864.66,160176.98
107,,2022-07-27,2835,NBF2,NABIL BALANCED FUND-2,10.5,10.54,10.5,10.5,1230,12955.0,10.69,16.97,8.82,2022-07-27T14:59:18.174956,10.5,3,10.53,1176.0
108,,2022-07-27,8024,NBF3,Nabil Balanced Fund-3,8.6,8.65,8.31,8.4,9850,82923.0,8.68,10.08,7.86,2022-07-27T14:52:37.431096,8.4,21,8.41,1050.0
109,,2022-07-27,517,NBL,Nepal Bank Limited,297.0,301.0,294.2,296.5,50980,15130105.3,300.0,575.0,265.5,2022-07-27T14:59:56.717741,296.5,327,296.78,42713.51
110,,2022-07-27,144,NCCB,Nepal Credit And Commercial Bank Limited,207.0,211.0,206.0,211.0,83965,17465815.3,210.0,396.0,197.9,2022-07-27T14:59:58.701651,211.0,303,208.01,23504.72
111,,2022-07-27,327,NCCBPO,Nepal Credit & Commercial Bank Ltd. Promoter Share,121.0,121.0,121.0,121.0,10167,1230207.0,121.0,123.0,119.0,2022-07-27T13:44:38.005035,121.0,1,121.0,832.49
112,,2022-07-27,2753,NEF,Nabil Equity Fund,9.62,9.9,9.62,9.9,5648,55293.76,9.72,17.14,8.92,2022-07-27T14:56:21.936002,9.9,3,9.78,1237.5
113,,2022-07-27,8041,NESDO,NESDO Sambridha Laghubitta Bittiya Sanstha Limited,2550.1,2844.8,2520.0,2844.0,31389,84841236.4,2586.2,3312.5,747.7,2022-07-27T14:59:49.438752,2844.0,881,2702.89,7252.2
114,,2022-07-27,194,NFS,Nepal Finance Ltd.,320.0,355.8,316.0,346.0,33381,11053174.1,325.0,806.0,213.3,2022-07-27T14:59:56.864558,346.0,253,331.12,2902.75
115,,2022-07-27,2743,NGPL,Ngadi Group Power Ltd.,300.0,304.0,290.0,303.9,37207,11153707.2,300.0,1397.0,268.8,2022-07-27T14:59:56.465244,303.9,281,299.77,5370.92
116,,2022-07-27,2769,NHDL,Nepal Hydro Developers Ltd.,368.0,395.0,356.0,392.0,26758,10165235.5,375.0,840.0,300.0,2022-07-27T14:59:54.007836,392.0,154,379.89,1254.13
