,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-10-20,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,711.0,711.0,698.0,698.0,243,170484.0,698.4,1660.0,688.2,2022-10-20T14:26:24.842842,698.0,20,701.58,2562.66
1,,2022-10-20,397,ADBL,Agricultural Development Bank Limited,313.0,317.0,310.0,316.0,12755,3991532.1,313.0,560.0,298.0,2022-10-20T14:59:49.769221,316.0,143,312.93,41673.81
2,,2022-10-20,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,260.0,263.0,255.0,258.0,23700,6101807.2,260.1,628.3,255.0,2022-10-20T14:59:54.92191,258.0,133,257.46,4462.36
3,,2022-10-20,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,168.0,168.0,163.0,165.0,18986,3139104.6,166.5,394.0,162.0,2022-10-20T14:59:59.795201,165.0,128,165.33,1320.0
4,,2022-10-20,2757,AKPL,Arun Kabeli Power Ltd.,370.5,375.0,367.0,372.0,22225,8232149.4,371.0,669.9,367.0,2022-10-20T14:59:59.645611,372.0,216,370.4,6901.38
5,,2022-10-20,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,907.0,925.0,891.0,925.0,971,884049.6,907.0,1901.0,891.0,2022-10-20T14:39:51.712464,925.0,27,910.45,3088.7
6,,2022-10-20,385,ALICL,Asian Life Insurance Co. Limited,428.0,438.0,428.0,430.0,4696,2023514.0,434.0,1398.0,428.0,2022-10-20T14:59:45.969182,430.0,56,430.9,12504.88
7,,2022-10-20,697,API,Api Power Company Ltd.,200.1,205.0,200.0,203.2,41756,8471306.8,203.5,575.0,200.0,2022-10-20T14:59:37.312876,203.2,275,202.87,7812.87
8,,2022-10-20,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,906.5,963.0,820.2,830.2,42382,36952901.0,888.8,963.0,316.0,2022-10-20T14:59:59.762123,830.2,3453,871.9,2075.5
9,,2022-10-20,686,BARUN,Barun Hydropower Co. Ltd.,203.0,205.0,203.0,204.0,2033,414310.5,205.0,595.0,202.4,2022-10-20T14:54:34.435374,204.0,27,203.79,1093.06
10,,2022-10-20,156,BBC,Bishal Bazar Company Limited,3233.4,3298.0,3233.4,3298.0,20,65314.0,3170.0,5875.0,3137.0,2022-10-20T14:14:57.620269,3298.0,2,3265.7,1620.64
11,,2022-10-20,227,BFC,Best Finance Company Ltd.,321.0,323.0,318.0,318.1,5616,1802770.5,321.0,615.0,298.0,2022-10-20T14:59:01.354923,318.1,48,321.0,2636.77
12,,2022-10-20,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,316.1,336.6,310.5,336.6,2581,816667.0,322.5,520.0,310.5,2022-10-20T14:59:57.172225,336.6,72,316.41,3366.0
13,,2022-10-20,8055,BHL,Balephi Hydropower Limited,233.2,246.8,228.6,230.4,1235,286421.0,237.9,397.0,104.7,2022-10-20T14:59:46.292397,230.4,76,231.91,4211.64
14,,2022-10-20,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,353.8,355.0,327.0,349.0,360,124449.0,361.0,744.0,246.7,2022-10-20T14:58:31.028827,349.0,22,345.69,1396.0
15,,2022-10-20,153,BPCL,Butwal Power Company Limited,293.0,293.0,290.1,292.2,4108,1195363.8,293.2,560.0,288.0,2022-10-20T14:58:46.114448,292.2,69,290.98,9485.77
16,,2022-10-20,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,985.0,988.9,974.0,980.2,5898,5774218.1,985.0,1850.0,882.0,2022-10-20T14:59:49.03016,980.2,119,979.01,22780.83
17,,2022-10-20,8043,CBLD88,Civil Bank Debenture 2088,855.0,855.0,855.0,855.0,25,21375.0,866.4,1000.0,843.2,2022-10-20T13:00:33.412923,855.0,1,855.0,
18,,2022-10-20,8068,CCBD88,Century Debenture 2088,904.2,904.2,851.3,851.3,105,92013.0,922.6,1000.0,851.3,2022-10-20T14:00:40.712185,851.3,5,876.31,
19,,2022-10-20,245,CFCL,Central Finance Co. Ltd.,292.2,301.5,290.8,296.5,7438,2181774.1,298.0,637.0,237.0,2022-10-20T14:59:41.956052,296.5,62,293.32,2813.42
20,,2022-10-20,2917,CGH,Chandragiri Hills Limited,945.0,963.9,945.0,960.0,3430,3269686.0,955.0,1737.0,900.2,2022-10-20T14:54:57.709693,960.0,40,953.26,14727.27
