,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-11-13,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,710.0,710.0,697.4,698.1,231,161579.6,700.1,1566.0,688.2,2022-11-13T14:58:57.562278,698.1,13,699.47,2563.03
1,,2022-11-13,397,ADBL,Agricultural Development Bank Limited,314.0,316.0,311.1,311.7,11950,3751319.9,314.0,518.0,298.0,2022-11-13T14:59:56.524517,311.7,141,313.91,41106.73
2,,2022-11-13,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,251.4,265.0,251.4,261.0,34249,8878203.1,256.5,628.3,251.4,2022-11-13T14:59:58.349109,261.0,209,259.22,4514.24
3,,2022-11-13,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,168.0,170.0,161.7,165.0,31440,5222386.0,169.4,365.0,161.0,2022-11-13T14:59:46.725812,165.0,150,166.1,1320.0
4,,2022-11-13,2757,AKPL,Arun Kabeli Power Ltd.,346.1,357.0,342.1,347.0,23718,8251334.1,352.5,654.0,342.1,2022-11-13T14:59:58.916254,347.0,211,347.89,7081.34
5,,2022-11-13,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,920.0,921.0,880.0,880.0,7264,6472740.5,925.0,1750.0,880.0,2022-11-13T14:59:46.779307,880.0,104,891.07,2938.44
6,,2022-11-13,385,ALICL,Asian Life Insurance Co. Limited,456.0,462.5,450.0,450.0,8001,3630515.0,455.1,1398.0,428.0,2022-11-13T14:58:22.752265,450.0,77,453.75,13086.5
7,,2022-11-13,697,API,Api Power Company Ltd.,207.0,213.4,207.0,209.6,47933,10076196.1,210.0,575.0,200.0,2022-11-13T14:59:58.825274,209.6,277,210.21,8058.94
8,,2022-11-13,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,740.0,744.0,710.0,720.0,3485,2508647.5,730.0,963.0,316.0,2022-11-13T14:59:59.533683,720.0,218,719.84,1800.0
9,,2022-11-13,686,BARUN,Barun Hydropower Co. Ltd.,201.0,209.9,201.0,204.9,3518,726309.8,205.0,595.0,201.0,2022-11-13T14:58:45.506813,204.9,39,206.45,1097.88
10,,2022-11-13,156,BBC,Bishal Bazar Company Limited,3349.0,3349.0,3349.0,3349.0,10,33490.0,3304.0,5803.0,3137.0,2022-11-13T14:59:26.725005,3349.0,1,3349.0,1645.7
11,,2022-11-13,227,BFC,Best Finance Company Ltd.,302.0,310.0,299.0,303.0,4419,1341020.6,308.0,580.0,298.0,2022-11-13T14:59:52.514505,303.0,60,303.46,2511.61
12,,2022-11-13,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,321.6,326.0,319.0,319.0,3550,1145327.0,327.9,520.0,310.0,2022-11-13T14:59:59.74124,319.0,76,322.62,3190.0
13,,2022-11-13,8055,BHL,Balephi Hydropower Limited,239.3,241.0,235.0,237.0,2810,671855.0,244.0,397.0,104.7,2022-11-13T14:59:57.519304,237.0,74,239.09,4332.29
14,,2022-11-13,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,343.0,350.0,336.0,343.0,270,91894.0,341.5,744.0,246.7,2022-11-13T14:59:33.119962,343.0,20,340.34,1372.0
15,,2022-11-13,213,BNT,Bottlers Nepal (Terai) Limited,11999.9,12090.0,11821.0,11821.0,180,2146758.0,11910.0,17670.0,10825.0,2022-11-13T14:57:32.355897,11821.0,7,11926.43,14303.41
16,,2022-11-13,153,BPCL,Butwal Power Company Limited,302.0,305.0,299.1,300.5,4568,1373560.7,302.0,539.0,288.0,2022-11-13T14:58:39.748617,300.5,61,300.69,9755.21
17,,2022-11-13,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1063.0,1084.0,1049.0,1064.0,7465,7960436.0,1065.0,1850.0,882.0,2022-11-13T14:59:57.529459,1064.0,157,1066.36,24728.42
18,,2022-11-13,8043,CBLD88,Civil Bank Debenture 2088,842.5,842.5,842.5,842.5,25,21062.5,845.1,1000.0,834.3,2022-11-13T13:27:07.368441,842.5,1,842.5,
19,,2022-11-13,245,CFCL,Central Finance Co. Ltd.,300.8,308.9,300.0,306.1,7317,2220438.6,306.9,616.0,237.0,2022-11-13T14:59:41.481841,306.1,88,303.46,2904.51
20,,2022-11-13,2917,CGH,Chandragiri Hills Limited,1010.0,1010.0,978.0,980.0,3655,3621835.0,990.2,1734.0,900.2,2022-11-13T14:59:52.229036,980.0,88,990.92,15034.09
21,,2022-11-13,154,CHCL,Chilime Hydropower Company Limited,361.3,375.0,361.3,365.0,4665,1706620.0,368.0,627.0,347.9,2022-11-13T14:59:17.384115,365.0,69,365.83,24644.05
22,,2022-11-13,3946,CHDC,CEDB Hydropower Development Company Limited,604.0,624.0,604.0,618.0,4027,2492821.0,615.5,1130.0,590.0,2022-11-13T14:57:10.504646,618.0,55,619.02,5187.55
23,,2022-11-13,2766,CHL,Chhyangdi Hydropower Ltd.,201.0,207.0,199.1,200.0,4449,895894.2,201.0,550.8,193.1,2022-11-13T14:59:42.712704,200.0,37,201.36,773.96
24,,2022-11-13,210,CIT,Citizen Investment Trust,1837.5,1860.0,1830.0,1833.0,5363,9867006.6,1849.1,3646.0,1780.0,2022-11-13T14:59:58.914736,1833.0,145,1839.82,77920.84
25,,2022-11-13,2780,CMF1,Citizens Mutual Fund -1,7.78,7.78,7.2,7.5,10700,80703.0,7.93,10.49,7.2,2022-11-13T14:59:33.48048,7.5,13,7.54,615.0
26,,2022-11-13,2862,CMF2,CITIZENS MUTUAL FUND 2,8.16,8.16,8.16,8.16,1100,8976.0,8.0,10.89,7.6,2022-11-13T14:50:17.496674,8.16,3,8.16,456.96
27,,2022-11-13,450,CORBL,Corporate Development Bank Limited,270.3,275.0,266.0,266.0,2490,672609.5,265.0,999.0,211.3,2022-11-13T14:46:08.519109,266.0,33,270.12,1330.0
28,,2022-11-13,348,CZBIL,Citizens Bank International Limited,185.0,185.9,183.0,183.5,18425,3384290.0,184.6,323.3,180.0,2022-11-13T14:59:45.494585,183.5,141,183.67,26058.79
29,,2022-11-13,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,929.9,929.9,889.9,908.1,6463,5845134.4,915.0,1407.0,861.0,2022-11-13T14:59:20.431166,908.1,131,904.39,12599.87
30,,2022-11-13,2754,DHPL,Dibyashwori Hydropower Ltd.,169.5,175.0,167.2,169.0,5021,858584.0,172.5,381.4,160.1,2022-11-13T14:59:46.756973,169.0,33,170.99,446.16
31,,2022-11-13,8123,DLBS,Dhaulagiri Laghubitta Bittiya Sanstha Limited,202.0,202.0,202.0,202.0,10,2020.0,198.1,202.0,177.7,2022-11-13T14:39:05.032693,202.0,1,202.0,208.26
32,,2022-11-13,8070,DORDI,Dordi Khola Jal Bidyut Company Limited,229.0,241.6,226.1,234.0,3660,840893.3,233.0,408.0,225.5,2022-11-13T14:59:30.965102,234.0,129,229.75,2466.97
33,,2022-11-13,137,EBL,Everest Bank Limited,523.0,523.5,514.0,514.0,15813,8167040.7,522.9,640.3,411.0,2022-11-13T14:59:51.32316,514.0,180,516.47,48456.53
34,,2022-11-13,8044,EBLD86,Everest Bank Limited,750.0,750.0,750.0,750.0,60,45000.0,750.0,1000.0,737.0,2022-11-13T12:23:18.015799,750.0,1,750.0,
35,,2022-11-13,274,EDBL,Excel Development Bank Ltd.,307.0,307.0,299.0,299.9,13832,4188717.0,301.1,670.1,291.2,2022-11-13T14:59:27.158972,299.9,48,302.82,3747.83
36,,2022-11-13,8034,ENL,Emerging Nepal Limited,580.0,605.8,580.0,583.0,305,180332.0,583.0,1481.9,287.1,2022-11-13T14:52:32.17491,583.0,17,591.25,3239.15
37,,2022-11-13,490,FMDBL,First Micro Finance Laghubitta Bittiya Sanstha Limited,654.8,654.8,635.0,644.0,5971,3829714.2,642.0,1020.0,559.0,2022-11-13T14:59:54.916194,644.0,57,641.38,6211.33
38,,2022-11-13,2758,FOWAD,Forward Microfinance Laghubitta Bittiya Sanstha Limited,2591.0,2648.0,2590.0,2615.0,3672,9608076.2,2612.0,3000.0,2000.0,2022-11-13T14:59:39.319113,2615.0,125,2616.57,22082.4
39,,2022-11-13,8033,GBBD85,"Garima Debenture, 2085",750.1,750.1,750.0,750.0,40,30002.5,750.4,1000.0,722.5,2022-11-13T14:27:01.929539,750.0,3,750.06,
40,,2022-11-13,417,GBBL,Garima Bikas Bank Limited,385.0,390.0,381.5,381.5,27118,10440005.3,381.9,660.0,318.0,2022-11-13T14:59:34.758408,381.5,249,384.98,17472.29
41,,2022-11-13,2840,GBD80/81,10.25% GLOBAL IME BANK LTD. DEBENTURE 2080/81,970.0,970.0,970.0,970.0,75,72750.0,962.2,1030.0,920.0,2022-11-13T12:40:36.768089,970.0,1,970.0,100012.01
42,,2022-11-13,8004,GBILD86/87,Global IME Bank Limited Debenture 2086/87,749.7,749.7,749.7,749.7,25,18742.5,735.0,1000.0,735.0,2022-11-13T13:04:50.680499,749.7,1,749.7,
43,,2022-11-13,583,GBLBS,Grameen Bikas Laghubitta Bittiya Sanstha Ltd.,580.2,591.5,577.0,577.0,1886,1099110.1,589.0,1139.0,577.0,2022-11-13T14:58:40.520567,577.0,42,582.77,5669.02
44,,2022-11-13,232,GFCL,Goodwill Finance Limited,443.7,443.7,432.0,438.9,3869,1688297.1,435.0,859.9,358.0,2022-11-13T14:59:19.552162,438.9,40,436.36,4152.5
45,,2022-11-13,2806,GHL,Ghalemdi Hydro Limited,174.0,182.0,170.0,176.5,9336,1641690.8,174.0,420.0,164.2,2022-11-13T14:57:32.566911,176.5,64,175.84,970.75
46,,2022-11-13,8106,GIBF1,Global IME Balanced Fund-1,7.58,7.78,7.58,7.78,800,6183.0,7.73,10.0,7.58,2022-11-13T14:51:33.087892,7.78,7,7.72,798.04
47,,2022-11-13,705,GILB,Global IME Laghubitta Bittiya Sanstha Ltd.,1152.1,1168.0,1141.1,1141.1,480,551094.0,1152.1,2299.9,1115.0,2022-11-13T14:59:58.521937,1141.1,15,1148.11,6305.6
48,,2022-11-13,1740,GIMES1,Global IME Samunnat Scheme-1,8.26,8.42,8.24,8.39,27576,228434.0,8.26,21.9,8.08,2022-11-13T14:43:39.356786,8.39,18,8.28,839.0
49,,2022-11-13,2826,GLBSL,Gurans Laghubitta Bittiya Sanstha Limited,783.1,783.1,768.0,780.0,422,328021.0,799.0,1509.6,768.0,2022-11-13T14:51:17.996709,780.0,17,777.3,760.5
50,,2022-11-13,2924,GLH,GreenLife Hydropower Limited,232.9,237.0,227.1,230.0,645,148513.0,237.6,527.3,219.0,2022-11-13T14:58:25.462713,230.0,33,230.25,4140.0
51,,2022-11-13,2815,GMFBS,Ganapati Laghubitta Bittiya Sanstha Limited,804.0,807.0,801.0,801.0,184,147796.0,804.0,1581.0,800.0,2022-11-13T14:53:25.991749,801.0,4,803.23,1213.95
52,,2022-11-13,263,GMFIL,Guheshowori Merchant Bank & Finance Co. Ltd.,310.0,321.8,305.0,314.0,5510,1702957.8,310.0,585.0,223.9,2022-11-13T14:59:00.03875,314.0,37,309.06,2984.26
53,,2022-11-13,2744,GRDBL,Green Development Bank Ltd.,229.0,229.5,222.0,228.1,2996,673232.4,225.0,442.0,182.0,2022-11-13T14:58:37.424676,228.1,31,224.71,1183.84
54,,2022-11-13,204,GUFL,Gurkhas Finance Ltd.,512.0,527.0,505.0,526.0,20635,10662584.6,510.0,1015.3,357.0,2022-11-13T14:59:58.917926,526.0,183,516.72,4565.65
55,,2022-11-13,8045,GVL,Green Ventures Limited,282.0,287.7,275.1,276.5,5002,1402182.0,286.0,436.4,255.1,2022-11-13T14:59:15.127404,276.5,138,280.32,8640.63
56,,2022-11-13,134,HBL,Himalayan Bank Limited,328.0,332.9,328.0,330.0,4758,1570964.1,329.0,484.0,290.0,2022-11-13T14:59:30.663427,330.0,50,330.17,42796.8
57,,2022-11-13,2880,HDHPC,Himal Dolakha Hydropower Company Limited,168.0,170.0,163.9,165.0,34509,5753687.1,168.0,418.0,161.0,2022-11-13T14:59:43.891226,165.0,202,166.73,2640.0
58,,2022-11-13,235,HDL,Himalayan Distillery Limited,3500.0,3548.0,3500.0,3503.0,5967,20988670.5,3498.0,7195.0,2825.0,2022-11-13T14:59:55.498162,3503.0,262,3517.45,53192.32
59,,2022-11-13,179,HEI,Himalayan Everest Insurance Limited,362.9,362.9,350.0,358.0,8227,2917147.2,356.9,810.9,345.0,2022-11-13T14:57:55.408692,358.0,54,354.58,8018.97
60,,2022-11-13,700,HEIP,Himalayan Everest Insurance Limited Promoter,232.8,233.0,232.8,233.0,197,45881.6,237.4,298.0,214.2,2022-11-13T12:39:49.28165,233.0,2,232.9,623.29
61,,2022-11-13,8076,HHL,Himalayan Hydropower Limited,213.0,213.9,208.0,212.0,2590,542957.0,217.0,362.1,202.1,2022-11-13T14:59:59.920566,212.0,102,209.63,2321.4
62,,2022-11-13,2742,HIDCL,Hydorelectricity Investment and Development Company Ltd,164.1,169.0,164.1,166.1,39588,6588806.4,167.0,366.0,159.8,2022-11-13T14:59:58.036952,166.1,283,166.43,39026.86
63,,2022-11-13,8111,HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,98.0,98.0,96.6,96.8,620,60293.9,97.2,115.2,95.0,2022-11-13T14:58:33.154081,96.8,7,97.24,9.68
64,,2022-11-13,693,HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,749.7,749.7,721.0,730.0,975,715942.0,765.0,1233.0,662.5,2022-11-13T14:34:53.431695,730.0,33,734.29,2103.31
65,,2022-11-13,2767,HPPL,Himalayan Power Partner Ltd.,270.8,272.9,255.0,270.0,87832,22646237.4,275.0,543.6,254.2,2022-11-13T14:59:55.519246,270.0,246,257.83,2876.63
66,,2022-11-13,2824,HURJA,Himalaya Urja Bikas Company Limited,207.0,207.0,204.0,204.0,1334,274231.5,209.0,554.8,194.0,2022-11-13T14:52:31.54693,204.0,18,205.57,2019.6
67,,2022-11-13,273,ICFC,ICFC Finance Limited,422.0,442.0,421.0,427.0,13459,5789463.8,426.0,973.3,363.0,2022-11-13T14:59:29.475633,427.0,104,430.15,4812.78
68,,2022-11-13,2882,ICFCD83,12% ICFC Finance Limited Debenture 2083,1025.0,1025.0,1025.0,1025.0,25,25625.0,1025.1,1190.0,988.1,2022-11-13T14:39:37.766549,1025.0,1,1025.0,
69,,2022-11-13,186,IGI,IGI Prudential insurance Limited,354.9,355.0,345.2,350.0,7286,2533669.4,348.0,1266.1,333.2,2022-11-13T14:58:24.459625,350.0,64,347.74,5955.78
70,,2022-11-13,2832,ILBS,Infinity Laghubitta Bittiya Sanstha Limited,920.0,920.0,880.0,904.9,591,525676.6,920.0,1876.5,849.0,2022-11-13T14:55:49.145771,904.9,33,889.46,3750.93
71,,2022-11-13,8038,JALPA,Jalpa Samudayik Laghubitta Bittiya Sanstha Limited,3400.0,3507.7,3354.0,3400.0,3414,11664956.8,3453.0,3770.0,318.6,2022-11-13T14:59:54.798272,3400.0,181,3416.8,5440.0
72,,2022-11-13,418,JBBL,Jyoti Bikas Bank Limited,267.6,279.4,267.6,272.0,14946,4082057.6,270.1,589.9,248.0,2022-11-13T14:59:58.792929,272.0,115,273.12,11608.29
73,,2022-11-13,4951,JBLB,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd,2600.1,2650.0,2550.0,2600.0,4247,11063714.7,2636.0,5368.0,2430.0,2022-11-13T14:59:55.524632,2600.0,215,2605.06,26891.28
74,,2022-11-13,250,JFL,Janaki Finance Company Limited,332.2,345.0,332.2,340.0,1673,564356.8,338.1,803.9,305.0,2022-11-13T14:59:54.329604,340.0,34,337.33,2347.61
75,,2022-11-13,2789,JOSHI,Joshi Hydropower Development Company Ltd,179.0,182.0,176.0,176.5,3040,542850.0,179.1,416.1,164.8,2022-11-13T14:58:51.812625,176.5,32,178.56,655.52
76,,2022-11-13,695,JSLBB,Janautthan Samudayic Laghubitta Bittya Sanstha Limited,1670.0,1674.0,1630.0,1631.0,461,757356.0,1640.0,3255.0,1550.0,2022-11-13T14:59:02.623353,1631.0,17,1642.85,2412.35
77,,2022-11-13,8074,KDBY,Kumari Dhanabriddhi Yojana,7.91,8.0,7.91,7.96,3710,29461.4,7.91,10.0,7.46,2022-11-13T14:57:32.576718,7.96,20,7.94,31.84
78,,2022-11-13,2933,KEF,Kumari Equity Fund,8.06,8.06,7.96,8.05,18700,149743.0,8.06,10.07,7.73,2022-11-13T14:33:31.965743,8.05,15,8.0,805.0
79,,2022-11-13,2751,KKHC,Khanikhola Hydropower Co. Ltd.,170.6,172.3,169.0,172.3,1357,231551.8,174.0,380.0,166.0,2022-11-13T14:59:16.807999,172.3,15,170.63,802.43
