,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-12-22,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,701.0,702.0,692.0,702.0,554,387337.4,701.0,1566.0,675.0,2022-12-22T14:59:41.377306,702.0,19,699.16,2577.35
1,,2022-12-22,397,ADBL,Agricultural Development Bank Limited,310.0,310.0,302.0,306.9,15590,4769139.0,307.7,510.0,298.0,2022-12-22T14:59:57.071412,306.9,145,305.91,40473.71
2,,2022-12-22,2886,ADBLD83,10.35% Agricultural Bank Debenture 2083,915.6,915.6,915.0,915.0,93,85131.8,915.5,1091.0,909.6,2022-12-22T14:48:55.86946,915.0,4,915.39,
3,,2022-12-22,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,428.1,454.2,428.1,454.2,40,17642.0,419.8,454.2,256.8,2022-12-22T13:41:29.040636,454.2,4,441.05,94.02
4,,2022-12-22,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,254.0,255.0,250.0,250.1,33325,8364880.5,253.8,628.3,250.0,2022-12-22T14:59:43.28745,250.1,149,251.0,4325.72
5,,2022-12-22,2893,AIL,Ajod Insurance Limited,362.5,362.5,350.1,351.9,1505,530414.5,360.0,806.0,344.0,2022-12-22T14:59:54.121692,351.9,50,352.43,3519.0
6,,2022-12-22,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,1690.8,1790.0,1492.0,1530.0,20110,30730877.2,1657.7,1790.0,390.76,2022-12-22T14:59:57.895621,1530.0,677,1528.13,1820.7
7,,2022-12-22,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,159.8,164.9,159.8,163.9,8149,1329049.1,163.0,350.0,159.8,2022-12-22T14:57:59.989647,163.9,75,163.09,1311.2
8,,2022-12-22,2757,AKPL,Arun Kabeli Power Ltd.,331.0,331.0,325.0,327.5,22264,7283965.8,332.0,624.0,325.0,2022-12-22T14:59:58.413166,327.5,141,327.16,6683.4
9,,2022-12-22,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,923.3,941.7,892.1,900.0,458,413037.1,905.2,1750.0,874.3,2022-12-22T14:59:47.59637,900.0,29,901.82,3005.23
10,,2022-12-22,385,ALICL,Asian Life Insurance Co. Limited,504.0,507.0,501.0,505.0,13523,6801434.3,504.0,1374.0,428.0,2022-12-22T14:59:45.931156,505.0,83,502.95,14685.96
11,,2022-12-22,697,API,Api Power Company Ltd.,203.5,206.0,201.7,202.9,42036,8525878.7,203.5,575.0,200.0,2022-12-22T14:59:59.869483,202.9,216,202.82,7801.33
12,,2022-12-22,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,662.0,675.0,662.0,667.1,1460,977050.6,675.2,963.0,316.0,2022-12-22T14:55:34.326934,667.1,83,669.21,1667.75
13,,2022-12-22,686,BARUN,Barun Hydropower Co. Ltd.,191.0,194.7,190.3,192.0,11157,2137210.9,192.1,595.0,190.3,2022-12-22T14:59:49.891102,192.0,82,191.55,1028.76
14,,2022-12-22,156,BBC,Bishal Bazar Company Limited,3083.0,3130.0,3083.0,3090.0,347,1075732.0,3126.0,5763.0,3083.0,2022-12-22T14:59:31.270209,3090.0,12,3100.09,1518.43
15,,2022-12-22,227,BFC,Best Finance Company Ltd.,293.0,294.0,292.5,294.0,2054,601990.5,293.1,577.0,292.5,2022-12-22T14:59:12.029709,294.0,25,293.08,2437.01
16,,2022-12-22,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,340.0,342.0,333.9,336.1,2870,974315.1,340.7,520.0,310.0,2022-12-22T14:58:56.600707,336.1,72,339.48,3361.0
17,,2022-12-22,8055,BHL,Balephi Hydropower Limited,241.1,241.1,231.6,232.5,5891,1373839.6,246.0,397.0,104.7,2022-12-22T14:59:41.171756,232.5,77,233.2,4250.03
18,,2022-12-22,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,323.5,327.3,313.0,327.3,1710,543748.0,329.5,744.0,246.7,2022-12-22T14:59:07.100287,327.3,45,317.98,1309.2
19,,2022-12-22,213,BNT,Bottlers Nepal (Terai) Limited,12400.0,12900.0,12400.0,12900.0,1300,16231085.0,12502.0,17670.0,11396.0,2022-12-22T14:59:57.343119,12900.0,10,12485.45,15609.0
20,,2022-12-22,138,BOKL,Bank of Kathmandu Ltd.,198.0,200.0,196.2,197.0,9710,1913764.6,199.0,330.0,195.2,2022-12-22T14:57:50.739874,197.0,96,197.09,22185.02
21,,2022-12-22,153,BPCL,Butwal Power Company Limited,300.1,303.0,300.0,300.8,5011,1508958.5,302.2,498.0,288.0,2022-12-22T14:59:18.72165,300.8,53,301.12,9764.95
22,,2022-12-22,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1088.0,1092.0,1077.0,1078.9,4975,5374530.4,1087.0,1458.0,882.0,2022-12-22T14:59:51.36597,1078.9,141,1080.3,25074.71
23,,2022-12-22,532,CBL,Civil Bank Ltd,219.9,223.2,217.2,222.9,97606,21659498.8,218.9,285.4,194.0,2022-12-22T14:59:52.116028,222.9,418,221.9,20230.06
24,,2022-12-22,605,CCBL,Century Commercial Bank Ltd.,179.5,179.7,176.6,178.5,16036,2855450.3,177.2,280.0,176.0,2022-12-22T14:58:45.780439,178.5,90,178.06,17863.78
25,,2022-12-22,2917,CGH,Chandragiri Hills Limited,980.1,990.0,980.0,990.0,999,981228.0,999.0,1565.0,900.2,2022-12-22T14:57:22.967938,990.0,29,982.21,15187.5
26,,2022-12-22,154,CHCL,Chilime Hydropower Company Limited,353.1,354.9,351.1,352.0,4888,1721895.5,352.3,566.9,347.9,2022-12-22T14:59:28.733682,352.0,50,352.26,25548.79
27,,2022-12-22,3946,CHDC,CEDB Hydropower Development Company Limited,640.0,640.0,625.0,630.0,7110,4483426.4,630.0,1130.0,590.0,2022-12-22T14:59:59.076805,630.0,115,630.58,5288.28
28,,2022-12-22,2766,CHL,Chhyangdi Hydropower Ltd.,199.0,200.0,199.0,200.0,4596,915011.9,202.5,550.8,193.1,2022-12-22T14:59:41.170058,200.0,31,199.08,773.96
29,,2022-12-22,210,CIT,Citizen Investment Trust,1830.0,1840.0,1829.6,1835.0,3481,6377510.4,1836.0,3646.0,1780.0,2022-12-22T14:59:52.823476,1835.0,120,1832.09,78005.86
30,,2022-12-22,2780,CMF1,Citizens Mutual Fund -1,7.05,7.2,7.02,7.2,10487,74708.4,7.15,10.49,6.75,2022-12-22T14:51:59.985084,7.2,11,7.12,590.4
31,,2022-12-22,2862,CMF2,CITIZENS MUTUAL FUND 2,7.5,7.6,7.49,7.49,6100,46240.0,7.49,10.89,7.24,2022-12-22T14:52:40.749626,7.49,4,7.58,419.44
32,,2022-12-22,450,CORBL,Corporate Development Bank Limited,263.0,263.0,258.0,258.0,1963,512169.0,262.0,994.0,211.3,2022-12-22T14:57:30.339726,258.0,22,260.91,1290.0
