,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-06-06,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,573.0,581.0,573.0,581.0,2001,1157261.8,583.0,977.1,530.0,2023-06-06T14:59:45.603388,581.0,32,578.34,2133.1
1,,2023-06-06,397,ADBL,Agricultural Development Bank Limited,230.0,230.0,226.1,228.0,15859,3612562.4,228.0,355.8,224.0,2023-06-06T14:59:39.079932,228.0,135,227.79,30669.82
2,,2023-06-06,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,1180.2,1200.0,1180.2,1190.0,248,295987.6,1200.0,2705.0,256.8,2023-06-06T14:59:56.21227,1190.0,15,1193.49,295.6
3,,2023-06-06,9150,AHL,Asian Hydropower Limited,343.0,351.8,337.0,346.8,16854,5773063.9,349.9,480.9,298.8,2023-06-06T14:59:58.882987,346.8,173,342.53,1179.12
4,,2023-06-06,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,294.7,298.9,288.0,295.1,92967,27397835.6,289.0,414.0,250.0,2023-06-06T14:59:55.92862,295.1,356,294.7,5512.36
5,,2023-06-06,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,211.0,219.0,211.0,217.8,31746,6888549.3,213.0,262.0,159.8,2023-06-06T14:59:50.803806,217.8,150,216.98,1742.4
6,,2023-06-06,2757,AKPL,Arun Kabeli Power Ltd.,362.0,370.0,361.0,370.0,23295,8561166.4,364.0,519.0,325.0,2023-06-06T14:59:32.973885,370.0,140,367.51,7550.71
7,,2023-06-06,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,685.0,693.6,673.0,690.0,954,655388.7,685.0,1392.0,649.0,2023-06-06T14:55:51.683747,690.0,21,686.99,2633.15
8,,2023-06-06,385,ALICL,Asian Life Insurance Co. Limited,591.0,602.0,570.1,599.1,18915,11233956.3,580.0,758.0,428.0,2023-06-06T14:59:57.302952,599.1,125,593.91,18903.41
9,,2023-06-06,9161,ANLB,Aatmanirbhar Laghubitta Bittiya Sanstha Limited,1940.0,1979.8,1910.0,1961.0,4736,9246308.0,1903.0,2122.8,403.8,2023-06-06T14:58:46.578857,1961.0,285,1952.34,1222.45
10,,2023-06-06,697,API,Api Power Company Ltd.,229.2,235.4,229.2,234.9,69376,16188097.8,231.0,315.0,200.0,2023-06-06T14:59:49.020663,234.9,304,233.33,9709.08
11,,2023-06-06,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,612.0,636.4,589.0,636.4,7036,4223374.0,600.0,963.0,316.0,2023-06-06T14:59:55.580325,636.4,102,600.25,1591.0
12,,2023-06-06,686,BARUN,Barun Hydropower Co. Ltd.,240.0,248.0,239.0,248.0,10560,2592784.5,237.0,500.0,190.3,2023-06-06T14:59:43.233049,248.0,83,245.52,1328.82
13,,2023-06-06,156,BBC,Bishal Bazar Company Limited,3242.3,3305.0,3240.0,3250.0,305,998187.0,3237.0,4300.0,3050.0,2023-06-06T14:52:36.984367,3250.0,15,3272.74,1597.05
14,,2023-06-06,227,BFC,Best Finance Company Ltd.,305.6,305.6,296.4,303.8,7417,2255370.9,301.0,475.0,287.0,2023-06-06T14:59:52.704442,303.8,41,304.08,2596.93
15,,2023-06-06,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,392.0,412.9,386.0,404.0,3817,1550472.1,400.0,520.0,310.0,2023-06-06T14:58:52.665348,404.0,104,406.2,4242.0
16,,2023-06-06,8055,BHL,Balephi Hydropower Limited,284.5,290.0,269.6,290.0,5955,1686536.0,279.0,397.0,189.1,2023-06-06T14:58:34.065634,290.0,111,283.21,5301.11
