,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2022-09-16,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,747.8,765.0,745.0,752.0,450,338952.3,763.0,1660.0,744.0,2022-09-16T12:58:19.678105,752.0,26,753.22,2760.92
1,,2022-09-16,397,ADBL,Agricultural Development Bank Limited,313.0,315.0,309.0,315.0,11315,3535637.5,316.0,560.0,298.0,2022-09-16T12:59:43.511423,315.0,133,312.47,41541.93
2,,2022-09-16,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,313.0,319.0,306.8,313.0,38506,12028275.2,317.9,679.0,306.8,2022-09-16T12:59:55.517687,313.0,214,312.37,5413.63
3,,2022-09-16,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,193.2,195.0,188.0,190.1,24817,4732053.1,197.0,394.0,162.0,2022-09-16T12:59:18.413735,190.1,153,190.67,1520.8
4,,2022-09-16,2757,AKPL,Arun Kabeli Power Ltd.,415.0,420.0,405.1,416.9,62353,25792057.5,420.9,669.9,369.2,2022-09-16T12:59:43.469839,416.9,357,413.64,7734.37
5,,2022-09-16,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1035.0,1035.0,1008.3,1012.0,1291,1312325.5,1049.5,1901.0,1008.3,2022-09-16T12:59:54.305261,1012.0,37,1016.51,3379.21
6,,2022-09-16,385,ALICL,Asian Life Insurance Co. Limited,544.0,549.0,531.0,547.0,7070,3850782.2,553.0,1398.0,484.0,2022-09-16T12:59:56.167163,547.0,111,544.66,13892.9
7,,2022-09-16,697,API,Api Power Company Ltd.,226.0,227.0,220.0,223.3,123219,27575402.0,229.0,575.0,217.6,2022-09-16T12:59:45.481641,223.3,595,223.79,8585.7
8,,2022-09-16,686,BARUN,Barun Hydropower Co. Ltd.,240.0,240.0,234.0,240.0,2329,550271.3,240.0,595.0,234.0,2022-09-16T12:59:12.35924,240.0,32,236.26,1285.96
9,,2022-09-16,156,BBC,Bishal Bazar Company Limited,3350.0,3355.0,3320.0,3320.0,74,247650.0,3381.0,5895.0,3195.0,2022-09-16T12:15:16.628432,3320.0,4,3346.62,1631.45
10,,2022-09-16,227,BFC,Best Finance Company Ltd.,353.8,358.0,346.9,357.0,12995,4579762.2,361.0,615.0,298.0,2022-09-16T12:58:55.662127,357.0,90,352.42,2959.22
11,,2022-09-16,8075,BHDC,Bindhyabasini Hydropower Development Company Limited,402.8,423.3,389.0,423.0,5390,2165341.0,411.0,520.0,334.0,2022-09-16T12:59:54.930517,423.0,77,401.73,4230.0
12,,2022-09-16,8055,BHL,Balephi Hydropower Limited,293.9,293.9,278.6,293.0,4031,1148491.2,299.8,397.0,104.7,2022-09-16T12:59:47.38094,293.0,70,284.91,5355.95
13,,2022-09-16,8032,BNHC,Buddha Bhumi Nepal Hydropower Company Limited,379.0,408.0,371.0,408.0,1160,436735.0,384.9,744.0,246.7,2022-09-16T11:19:06.993776,408.0,12,376.49,1632.0
14,,2022-09-16,213,BNT,Bottlers Nepal (Terai) Limited,12800.0,13049.0,12800.0,13049.0,30,386490.0,12826.5,17670.0,9750.0,2022-09-16T12:59:58.317481,13049.0,2,12883.0,15789.29
15,,2022-09-16,153,BPCL,Butwal Power Company Limited,300.0,307.0,295.0,302.0,4740,1425346.7,303.5,560.0,294.0,2022-09-16T12:59:22.24723,302.0,75,300.7,9803.91
16,,2022-09-16,164,CBBL,Chhimek Laghubitta Bittiya Sanstha Limited,1000.0,1016.0,990.0,1015.0,3496,3525880.6,1018.0,1912.5,882.0,2022-09-16T12:58:59.332116,1015.0,107,1008.54,23589.62
17,,2022-09-16,245,CFCL,Central Finance Co. Ltd.,321.0,325.0,314.6,320.1,12680,4044089.0,326.0,642.0,237.0,2022-09-16T12:59:55.087383,320.1,109,318.93,3037.35
18,,2022-09-16,2917,CGH,Chandragiri Hills Limited,955.5,989.0,955.5,980.0,984,957843.5,975.0,1737.0,900.2,2022-09-16T12:59:06.088019,980.0,23,973.41,15034.09
19,,2022-09-16,154,CHCL,Chilime Hydropower Company Limited,366.0,370.0,362.6,370.0,3944,1447702.8,370.0,649.0,347.9,2022-09-16T12:58:20.553816,370.0,47,367.06,24981.64
20,,2022-09-16,3946,CHDC,CEDB Hydropower Development Company Limited,650.0,657.8,634.0,655.2,5776,3709673.8,659.6,1130.0,630.0,2022-09-16T12:56:17.928782,655.2,75,642.25,5499.81
21,,2022-09-16,2766,CHL,Chhyangdi Hydropower Ltd.,223.0,225.0,219.0,220.0,9237,2049909.8,227.0,612.0,207.0,2022-09-16T12:59:01.990395,220.0,57,221.92,851.35
22,,2022-09-16,210,CIT,Citizen Investment Trust,1870.0,1900.0,1865.0,1886.0,5821,10943431.0,1902.5,3646.0,1865.0,2022-09-16T12:59:34.084283,1886.0,131,1879.99,80173.87
23,,2022-09-16,2862,CMF2,CITIZENS MUTUAL FUND 2,8.76,8.76,8.42,8.42,3950,33968.75,8.59,10.89,7.95,2022-09-16T12:25:52.515582,8.42,4,8.59,471.52
24,,2022-09-16,450,CORBL,Corporate Development Bank Limited,282.3,282.3,273.5,277.0,6945,1940005.0,288.0,999.0,211.3,2022-09-16T12:59:43.59925,277.0,61,279.33,1385.0
25,,2022-09-16,348,CZBIL,Citizens Bank International Limited,191.0,194.0,188.8,192.3,21984,4204384.5,193.8,420.0,188.8,2022-09-16T12:59:54.953868,192.3,102,191.24,27308.47
26,,2022-09-16,166,DDBL,Deprosc Laghubitta Bittiya Sanstha Limited,954.0,966.0,933.0,933.0,6406,6044033.5,968.0,1787.0,876.0,2022-09-16T12:59:29.707571,933.0,141,943.49,12945.36
