,id,businessDate,securityId,symbol,securityName,openPrice,highPrice,lowPrice,closePrice,totalTradedQuantity,totalTradedValue,previousDayClosePrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,lastUpdatedTime,lastUpdatedPrice,totalTrades,averageTradedPrice,marketCapitalization
0,,2023-01-24,2790,ACLBSL,Aarambha Chautari Laghubitta Bittiya Sanstha Limited,860.0,861.9,800.0,831.0,1127,929215.4,845.0,1515.0,675.0,2023-01-24T14:59:47.195833,831.0,45,824.5,3050.96
1,,2023-01-24,397,ADBL,Agricultural Development Bank Limited,312.0,318.0,306.1,308.0,79173,24373733.1,312.1,432.0,298.0,2023-01-24T14:59:51.557069,308.0,422,307.85,40618.78
2,,2023-01-24,8071,ADLB,Adarsha Laghubitta Bittiya Sanstha Limited,951.6,990.0,951.6,990.0,30,29122.0,933.0,990.0,256.8,2023-01-24T12:06:53.824251,990.0,3,970.73,204.93
3,,2023-01-24,360,AHPC,Arun Valley Hydropower Development Co. Ltd.,338.0,345.9,332.0,342.0,105376,35609064.5,343.0,628.3,250.0,2023-01-24T14:59:58.586659,342.0,390,337.92,5915.21
4,,2023-01-24,2893,AIL,Ajod Insurance Limited,490.0,493.0,483.0,493.0,6073,2957569.0,492.2,806.0,344.0,2023-01-24T14:59:27.584524,493.0,116,487.0,4930.0
5,,2023-01-24,2845,AKBSL,Adhikhola Laghubitta Bittiya Sanstha Limited,1256.0,1294.9,1256.0,1294.9,983,1254017.2,1280.2,1907.0,390.76,2023-01-24T14:57:11.043061,1294.9,62,1275.7,2003.21
6,,2023-01-24,2788,AKJCL,Ankhu Khola Jalvidhyut Company Ltd,230.0,232.9,222.0,232.9,96397,21814752.7,233.0,345.0,159.8,2023-01-24T14:59:59.914633,232.9,509,226.3,1863.2
7,,2023-01-24,2757,AKPL,Arun Kabeli Power Ltd.,411.0,417.0,404.0,411.0,64201,26356909.9,413.0,624.0,325.0,2023-01-24T14:59:58.475596,411.0,347,410.53,8387.41
8,,2023-01-24,2807,ALBSL,Asha Laghubitta Bittiya Sanstha Ltd,1054.5,1060.0,1012.0,1026.0,784,807321.0,1033.9,1656.0,874.3,2023-01-24T14:57:17.737,1026.0,28,1029.74,3425.96
9,,2023-01-24,385,ALICL,Asian Life Insurance Co. Limited,695.0,713.5,688.0,712.0,56623,39528470.2,704.0,1350.0,428.0,2023-01-24T14:59:58.822749,712.0,238,698.09,20705.75
10,,2023-01-24,697,API,Api Power Company Ltd.,292.1,296.0,281.4,293.0,322545,93058414.3,292.5,575.0,200.0,2023-01-24T14:59:53.486745,293.0,1481,288.51,11265.6
11,,2023-01-24,8117,AVYAN,Aviyan Laghubitta Bittiya Sanstha Limited,765.0,765.0,729.0,739.0,2656,1960827.5,750.0,963.0,316.0,2023-01-24T14:59:53.859108,739.0,167,738.26,1847.5
